emg;time
1455;3848
1480;3850
1517;3853
1509;3855
1470;3857
1455;3860
1459;3862
1471;3865
1471;3867
1467;3869
1451;3872
1437;3874
1431;3877
1450;3879
1465;3881
1480;3885
1479;3887
1487;3890
1493;3892
1503;3894
1533;3897
1543;3899
1506;3902
1483;3904
1489;3906
1512;3909
1501;3911
1489;3914
1488;3916
1505;3918
1497;3921
1468;3923
1441;3927
1446;3929
1471;3931
1480;3934
1469;3936
1480;3939
1506;3941
1531;3944
1533;3946
1519;3948
1506;3951
1476;3953
1471;3956
1464;3958
1453;3960
1444;3963
1438;3965
1433;3969
1456;3971
1487;3973
1489;3976
1470;3978
1446;3981
1438;3983
1471;3985
1512;3988
1520;3990
1511;3993
1491;3995
1469;3997
1457;4000
1481;4002
1505;4005
1496;4007
1509;4009
1531;4013
1523;4015
1498;4018
1485;4020
1489;4022
1489;4025
1481;4027
1486;4030
1489;4032
1474;4035
1479;4037
1497;4039
1534;4042
1536;4044
1511;4047
1471;4049
1457;4051
1494;4055
1506;4057
1487;4060
1453;4062
1475;4064
1485;4067
1487;4069
1476;4072
1472;4074
1475;4076
1477;4079
1474;4081
1468;4084
1481;4086
1486;4088
1475;4091
1457;4093
1512;4097
1534;4099
1526;4101
1490;4104
1462;4106
1473;4109
1487;4111
1516;4113
1506;4116
1475;4118
1470;4121
1472;4123
1495;4126
1515;4128
1502;4130
1474;4133
1489;4135
1581;4139
1596;4141
1542;4143
1473;4146
1435;4148
1432;4151
1436;4153
1440;4155
1448;4158
1470;4160
1472;4163
1455;4165
1430;4167
1427;4170
1442;4172
1470;4175
1481;4177
1508;4179
1551;4183
1535;4185
1510;4188
1487;4190
1462;4192
1448;4195
1451;4197
1460;4200
1487;4202
1504;4205
1499;4207
1482;4209
1475;4212
1489;4214
1532;4217
1574;4219
1557;4221
1506;4225
1470;4227
1442;4230
1435;4232
1478;4234
1498;4237
1503;4239
1496;4242
1497;4244
1513;4246
1514;4249
1491;4251
1464;4254
1478;4256
1507;4258
1549;4261
1558;4263
1529;4267
1472;4269
1434;4271
1433;4274
1455;4276
1472;4279
1471;4281
1468;4284
1475;4286
1507;4288
1516;4291
1523;4293
1500;4296
1490;4298
1489;4300
1517;4303
1525;4305
1520;4308
1506;4311
1518;4313
1521;4316
1486;4318
1463;4321
1452;4323
1472;4325
1487;4328
1465;4330
1434;4333
1420;4335
1414;4337
1437;4340
1453;4342
1470;4345
1454;4347
1430;4349
1435;4353
1445;4355
1444;4358
1453;4360
1466;4363
1493;4365
1523;4367
1534;4370
1506;4372
1474;4375
1469;4377
1472;4379
1469;4382
1467;4384
1486;4387
1492;4389
1489;4391
1493;4395
1529;4397
1531;4400
1492;4402
1452;4404
1438;4407
1429;4409
1447;4412
1459;4414
1446;4416
1444;4419
1462;4421
1462;4424
1450;4426
1441;4428
1451;4431
1479;4433
1507;4436
1497;4439
1527;4442
1520;4444
1509;4446
1534;4449
1545;4451
1505;4454
1462;4456
1440;4458
1455;4461
1482;4463
1484;4466
1466;4468
1454;4470
1493;4473
1565;4475
1555;4478
1495;4481
1457;4483
1444;4486
1467;4488
1464;4491
1439;4493
1424;4495
1442;4498
1468;4500
1501;4503
1494;4505
1481;4507
1480;4510
1460;4512
1443;4515
1451;4517
1460;4519
1470;4523
1470;4525
1455;4528
1446;4530
1457;4533
1517;4535
1564;4537
1544;4540
1513;4542
1476;4545
1461;4547
1452;4549
1440;4552
1436;4554
1444;4557
1443;4559
1453;4561
1488;4564
1515;4567
1514;4570
1480;4572
1460;4574
1454;4577
1479;4579
1503;4582
1506;4584
1497;4586
1461;4589
1430;4591
1417;4594
1423;4596
1421;4598
1437;4601
1445;4603
1473;4606
1495;4609
1513;4612
1522;4614
1482;4616
1448;4619
1461;4621
1470;4624
1461;4626
1475;4628
1477;4631
1504;4633
1519;4636
1503;4638
1467;4640
1457;4643
1464;4645
1485;4648
1489;4651
1489;4653
1481;4656
1451;4658
1462;4661
1479;4663
1494;4665
1472;4668
1441;4670
1428;4673
1421;4675
1423;4677
1479;4680
1513;4682
1486;4685
1438;4687
1413;4690
1401;4692
1419;4695
1435;4698
1441;4700
1441;4703
1445;4705
1451;4707
1459;4710
1472;4712
1484;4715
1480;4717
1478;4719
1512;4722
1527;4724
1505;4727
1487;4729
1477;4731
1466;4734
1501;4737
1523;4740
1507;4742
1491;4744
1471;4747
1461;4749
1482;4752
1515;4754
1509;4757
1463;4759
1418;4761
1432;4764
1476;4766
1498;4769
1480;4771
1442;4773
1441;4776
1452;4779
1446;4782
1425;4784
1426;4786
1443;4789
1449;4791
1446;4794
1469;4796
1492;4798
1466;4801
1435;4803
1422;4806
1468;4808
1511;4810
1515;4813
1482;4815
1453;4818
1429;4820
1455;4824
1473;4826
1454;4828
1449;4831
1470;4833
1482;4836
1464;4838
1456;4840
1469;4843
1474;4845
1469;4848
1451;4850
1457;4852
1493;4855
1501;4857
1488;4860
1467;4862
1447;4865
1465;4868
1484;4870
1494;4873
1492;4875
1468;4877
1450;4880
1467;4882
1479;4885
1487;4887
1466;4889
1437;4892
1423;4894
1447;4897
1469;4899
1457;4901
1440;4904
1466;4907
1473;4910
1462;4912
1474;4915
1485;4917
1487;4919
1471;4922
1436;4924
1425;4927
1440;4929
1444;4931
1436;4934
1422;4936
1414;4939
1468;4941
1508;4943
1516;4946
1498;4948
1484;4952
1498;4954
1515;4956
1531;4959
1511;4961
1465;4964
1434;4966
1424;4968
1445;4971
1472;4973
1502;4976
1477;4978
1437;4981
1412;4983
1418;4985
1460;4988
1466;4990
1451;4994
1461;4996
1480;4998
1493;5001
1481;5003
1447;5006
1438;5008
1491;5010
1503;5013
1470;5015
1430;5018
1408;5020
1417;5022
1470;5025
1539;5027
1540;5030
1494;5032
1438;5035
1416;5038
1433;5040
1467;5043
1484;5045
1489;5047
1472;5050
1437;5052
1411;5055
1401;5057
1415;5060
1482;5062
1521;5064
1523;5067
1478;5069
1440;5072
1462;5074
1499;5076
1506;5080
1486;5082
1443;5085
1428;5087
1445;5089
1462;5092
1470;5094
1475;5097
1499;5099
1513;5101
1512;5104
1476;5106
1431;5109
1404;5111
1395;5113
1401;5116
1400;5118
1398;5122
1429;5124
1472;5127
1473;5129
1461;5131
1479;5134
1475;5136
1448;5139
1431;5141
1440;5143
1480;5146
1488;5148
1454;5151
1431;5153
1434;5155
1462;5158
1475;5160
1482;5164
1480;5166
1475;5168
1469;5171
1504;5173
1544;5176
1519;5178
1482;5180
1449;5183
1461;5185
1459;5188
1437;5190
1433;5192
1456;5195
1479;5197
1481;5200
1466;5202
1486;5204
1526;5208
1549;5210
1512;5213
1463;5215
1473;5218
1514;5220
1546;5222
1527;5225
1477;5227
1426;5230
1411;5232
1459;5234
1492;5237
1474;5239
1448;5242
1457;5244
1468;5246
1487;5250
1510;5252
1492;5255
1466;5257
1431;5259
1414;5262
1408;5264
1415;5267
1423;5269
1433;5271
1480;5274
1521;5276
1505;5279
1460;5281
1434;5283
1420;5286
1421;5288
1424;5292
1439;5294
1450;5297
1464;5299
1495;5301
1502;5304
1497;5306
1500;5309
1525;5311
1568;5313
1568;5316
1544;5318
1499;5321
1457;5323
1437;5325
1430;5328
1440;5330
1459;5334
1469;5336
1458;5338
1465;5341
1480;5343
1484;5346
1486;5348
1481;5350
1484;5353
1500;5355
1510;5358
1510;5360
1500;5362
1521;5365
1532;5367
1537;5370
1565;5372
1561;5374
1513;5378
1476;5380
1455;5383
1447;5385
1466;5388
1472;5390
1456;5392
1439;5395
1445;5397
1471;5400
1483;5402
1489;5404
1463;5407
1439;5409
1435;5412
1444;5414
