emg;time
1541;5006
1527;5008
1491;5011
1469;5013
1503;5015
1518;5018
1508;5020
1470;5023
1455;5025
1495;5028
1539;5030
1562;5032
1556;5036
1550;5038
1558;5041
1539;5043
1519;5045
1513;5048
1519;5050
1502;5053
1473;5055
1480;5057
1531;5060
1548;5062
1539;5065
1537;5067
1531;5069
1529;5072
1506;5074
1475;5078
1452;5080
1460;5082
1510;5085
1538;5087
1509;5090
1477;5092
1531;5095
1567;5097
1553;5099
1505;5102
1546;5104
1563;5107
1543;5109
1508;5111
1499;5114
1488;5116
1499;5120
1491;5122
1495;5124
1545;5127
1569;5129
1527;5132
1480;5134
1461;5136
1487;5139
1520;5141
1509;5144
1472;5146
1451;5148
1448;5151
1503;5153
1539;5156
1506;5158
1479;5160
1510;5164
1531;5166
1507;5169
1484;5171
1468;5174
1453;5176
1447;5178
1453;5181
1477;5183
1514;5186
1533;5188
1546;5190
1579;5193
1580;5195
1557;5198
1521;5200
1486;5202
1467;5206
1475;5208
1464;5211
1464;5213
1503;5215
1528;5218
1512;5220
1477;5223
1453;5225
1416;5227
1397;5230
1414;5232
1464;5235
1504;5237
1539;5239
1525;5242
1489;5244
1462;5248
1459;5250
1478;5252
1501;5255
1525;5257
1530;5260
1510;5262
1498;5265
1490;5267
1491;5269
1543;5272
1583;5274
1574;5277
1523;5279
1487;5281
1456;5284
1424;5286
1412;5289
1468;5292
1536;5294
1604;5297
1583;5299
1540;5302
1473;5304
1451;5306
1456;5309
1451;5311
1444;5314
1455;5316
1457;5318
1444;5321
1489;5323
1514;5326
1503;5328
1491;5330
1501;5334
1497;5336
1479;5339
1470;5341
1471;5344
1506;5346
1536;5348
1522;5351
1536;5353
1600;5356
1588;5358
1516;5360
1457;5363
1450;5365
1462;5368
1513;5370
1515;5372
1478;5376
1479;5378
1496;5381
1508;5383
1521;5385
1516;5388
1484;5390
1443;5393
1416;5395
1426;5397
1439;5400
1501;5402
1558;5405
1573;5407
1551;5409
1526;5412
1486;5414
1471;5417
1486;5420
1491;5423
1504;5425
1506;5427
1523;5430
1526;5432
1505;5435
1493;5437
1481;5439
1470;5442
1514;5444
1577;5447
1565;5449
1516;5451
1468;5454
1466;5456
1496;5459
1512;5462
1516;5464
1530;5467
1558;5469
1583;5472
1564;5474
1513;5476
1456;5479
1428;5481
1437;5484
1467;5486
1473;5489
1515;5491
1585;5493
1595;5496
1551;5498
1515;5501
1512;5504
1492;5506
1468;5509
1473;5511
1509;5514
1517;5516
1528;5518
1545;5521
1570;5523
1563;5526
1514;5528
1461;5530
1445;5533
1464;5535
1562;5538
1622;5540
1590;5542
1517;5545
1470;5548
1448;5551
1460;5553
1479;5555
1523;5558
1536;5560
1514;5563
1490;5565
1490;5568
1506;5570
1491;5572
1463;5575
1486;5577
