emg;time
1500;5414
1498;5416
1498;5420
1501;5422
1500;5425
1502;5427
1508;5429
1518;5432
1514;5434
1507;5437
1501;5439
1496;5442
1492;5444
1489;5446
1488;5449
1491;5451
1497;5454
1504;5456
1504;5458
1500;5462
1495;5464
1495;5467
1501;5469
1508;5471
1507;5474
1502;5476
1495;5479
1499;5481
1519;5483
1516;5486
1502;5488
1491;5491
1486;5493
1483;5495
1480;5498
1479;5500
1478;5504
1477;5506
1477;5508
1476;5511
1477;5513
1484;5516
1494;5518
1498;5521
1496;5523
1488;5525
1481;5528
1478;5530
1476;5533
1474;5535
1474;5537
1472;5540
1471;5542
1469;5545
1476;5548
1487;5550
1519;5553
1530;5555
1525;5558
1506;5560
1487;5562
1473;5565
1465;5567
1462;5570
1461;5572
1460;5574
1460;5577
1460;5579
1460;5582
1461;5584
1461;5587
1464;5590
1471;5592
1477;5595
1479;5597
1482;5600
1486;5602
1491;5604
1488;5607
1483;5609
1479;5612
1478;5614
1476;5616
1473;5619
1470;5621
1473;5624
1473;5626
1470;5628
1469;5632
1468;5634
1468;5637
1469;5639
1469;5641
1469;5644
1472;5646
1474;5649
1476;5651
1480;5653
1498;5656
1511;5658
1509;5661
1497;5663
1489;5666
1487;5668
1496;5670
1495;5673
1485;5676
1479;5679
1473;5681
1470;5683
1470;5686
1472;5688
1472;5691
1471;5693
1470;5695
1468;5698
1468;5700
1468;5703
1469;5705
1470;5707
1470;5710
1471;5712
1473;5715
1479;5718
1486;5720
1492;5723
1493;5725
1488;5728
1488;5730
1486;5732
1483;5735
1486;5737
1494;5740
1494;5742
1490;5745
1484;5747
1485;5749
1486;5752
1485;5754
1481;5757
1476;5760
1472;5762
1471;5765
1470;5767
1470;5770
1472;5772
1475;5774
1484;5777
1491;5779
1490;5782
1484;5784
1475;5786
1471;5789
1469;5791
1468;5794
1468;5796
1468;5798
1470;5801
1472;5804
1471;5807
1474;5809
1484;5811
1483;5814
1478;5816
1471;5819
1468;5821
1467;5823
1471;5826
1473;5828
1473;5831
1470;5833
1466;5836
1463;5838
1462;5840
1462;5843
1467;5846
1473;5849
1479;5851
1481;5853
1483;5856
1485;5858
1482;5861
1476;5863
1468;5865
1463;5868
1459;5870
1456;5873
1454;5875
1463;5877
1478;5880
1488;5882
